gun;tarih;saat;slot;platform;tema;baslik;metin;hashtagler;link;gorsel;alt_metin;seo_anahtar_kelimeler;blog_onerisi
36;26 Eki 2026 Pzt;12:30;ana;FB;Teknik;RULMAN NEDEN ERKEN BİTER?;"Yeni taktığınız rulman 3 ayda bitti mi? Suçlu genelde rulman değil.

1. Yanlış / yetersiz yağlama
2. Kir ve su girişi
3. Montaj hatası
4. Hizasızlık, aşırı yük, yanlış boşluk sınıfı
5. Sahte ürün

Bitmiş rulmanı atmayın; fotoğrafını DM'den gönderin, iz tipinden nedeni birlikte okuyalım.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=ariza-analizi;gonderiler/gun36_kare.png;"Yüzeyi çukurlaşmış (pitting) aşınmış rulman bileziği yakın çekim; rulmanın erken bitmesinin 5 nedeni listesi";rulman neden bozulur, rulman ömrü, rulman arıza nedenleri, rulman erken bitmesi;Rulman arıza analizi: yüzey izlerinden nedeni okumak (yağlama, kirlenme, montaj, hizasızlık)
36;26 Eki 2026 Pzt;09:00;ana;LI;Teknik;RULMAN NEDEN ERKEN BİTER?;"Saha verilerine göre rulman arızalarının yalnızca küçük bir kısmı malzeme yorulmasından kaynaklanır; çoğunluğu yağlama, kirlenme ve montaj hatalarına bağlıdır.

Bitmiş rulmanın yüzey izleri (koyu bantlar, pullanma, korozyon lekeleri, kafes deformasyonu) arıza nedenini söyler. Bakım ekipleri için kısa bir arıza analizi rehberi hazırladık; talep eden ekiplere gönderiyoruz.

Doğru teşhis, aynı arızanın tekrarını önler.";#rulmanteknik #makinebakım #bakımonarım #mühendislik;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=ariza-analizi;gonderiler/gun36_linkedin.png;"Yüzeyi çukurlaşmış (pitting) aşınmış rulman bileziği yakın çekim; rulmanın erken bitmesinin 5 nedeni listesi";rulman neden bozulur, rulman ömrü, rulman arıza nedenleri, rulman erken bitmesi;Rulman arıza analizi: yüzey izlerinden nedeni okumak (yağlama, kirlenme, montaj, hizasızlık)
36;26 Eki 2026 Pzt;18:30;story;IG;Story / anket;RULMAN NEDEN ERKEN BİTER?;Anket etiketi ekle → soru: “Sende rulman en çok neden bitiyor?”, seçenekler: “Kir / su” / “Montaj hatası” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun36_story.png;Dikey story: RULMAN NEDEN ERKEN BİTER? başlığı, günün gönderi fotoğrafı ve anket: Sende rulman en çok neden bitiyor?;rulman neden bozulur, rulman ömrü, rulman arıza nedenleri, rulman erken bitmesi;
36;26 Eki 2026 Pzt;18:30;story;FB;Story / anket;RULMAN NEDEN ERKEN BİTER?;Anket etiketi ekle → soru: “Sende rulman en çok neden bitiyor?”, seçenekler: “Kir / su” / “Montaj hatası” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun36_story.png;Dikey story: RULMAN NEDEN ERKEN BİTER? başlığı, günün gönderi fotoğrafı ve anket: Sende rulman en çok neden bitiyor?;rulman neden bozulur, rulman ömrü, rulman arıza nedenleri, rulman erken bitmesi;
37;27 Eki 2026 Sal;09:00;sabah;IG;Günün kodu;32005;"Günün kodu: 32005
Ölçü: 25 × 47 × 15 mm (iç çap × dış çap × kalınlık)
Kullanım: Direksiyon, Aks, Redüktör

Konik makaralı, 30205'in ince kesitli kardeşi: aynı mil, daha küçük dış çap.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun37_sabah.png;Günün kodu kartı: 32005 rulman, 25 × 47 × 15 mm;32005 rulman, 32005 konik rulman ölçüleri;
37;27 Eki 2026 Sal;09:00;sabah;FB;Günün kodu;32005;"Günün kodu: 32005
Ölçü: 25 × 47 × 15 mm (iç çap × dış çap × kalınlık)
Kullanım: Direksiyon, Aks, Redüktör

Konik makaralı, 30205'in ince kesitli kardeşi: aynı mil, daha küçük dış çap.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun37_sabah.png;Günün kodu kartı: 32005 rulman, 25 × 47 × 15 mm;32005 rulman, 32005 konik rulman ölçüleri;
37;27 Eki 2026 Sal;12:30;ana;IG;Ürün;30200 SERİSİ KONİK RULMAN;"Konik makaralı rulman: radyal ve eksenel yükü aynı anda taşır.

30203 → 17×40×13,25
30204 → 20×47×15,25
30205 → 25×52×16,25
30206 → 30×62×17,25
30207 → 35×72×18,25
30208 → 40×80×19,75

Konik rulmanlar çift olarak çalışır; ön yük ayarı ömrü belirler. Araç poyrası, redüktör, motosiklet direksiyonu. SKF, FAG, ORS stokta.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=konik-30200;gonderiler/gun37_kare.png;Konik makaralı rulman ürün fotoğrafı ve 30203'ten 30208'e ölçü tablosu;30204 rulman, 30205 rulman, konik makaralı rulman ölçüleri, 30200 serisi;30200 / 30300 / 32000 konik makaralı rulman ölçü tablosu ve ön yük ayarı
37;27 Eki 2026 Sal;12:30;ana;FB;Ürün;30200 SERİSİ KONİK RULMAN;"Konik makaralı rulman: radyal ve eksenel yükü aynı anda taşır.

30203 → 17×40×13,25
30204 → 20×47×15,25
30205 → 25×52×16,25
30206 → 30×62×17,25
30207 → 35×72×18,25
30208 → 40×80×19,75

Konik rulmanlar çift olarak çalışır; ön yük ayarı ömrü belirler. Araç poyrası, redüktör, motosiklet direksiyonu. SKF, FAG, ORS stokta.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=konik-30200;gonderiler/gun37_kare.png;Konik makaralı rulman ürün fotoğrafı ve 30203'ten 30208'e ölçü tablosu;30204 rulman, 30205 rulman, konik makaralı rulman ölçüleri, 30200 serisi;30200 / 30300 / 32000 konik makaralı rulman ölçü tablosu ve ön yük ayarı
37;27 Eki 2026 Sal;18:30;story;IG;Story / anket;30200 SERİSİ KONİK RULMAN;Anket etiketi ekle → soru: “Konik rulman çiftini kim ayarlıyor?”, seçenekler: “Kendim” / “Servis” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun37_story.png;Dikey story: 30200 SERİSİ KONİK RULMAN başlığı, günün gönderi fotoğrafı ve anket: Konik rulman çiftini kim ayarlıyor?;30204 rulman, 30205 rulman, konik makaralı rulman ölçüleri, 30200 serisi;
37;27 Eki 2026 Sal;18:30;story;FB;Story / anket;30200 SERİSİ KONİK RULMAN;Anket etiketi ekle → soru: “Konik rulman çiftini kim ayarlıyor?”, seçenekler: “Kendim” / “Servis” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun37_story.png;Dikey story: 30200 SERİSİ KONİK RULMAN başlığı, günün gönderi fotoğrafı ve anket: Konik rulman çiftini kim ayarlıyor?;30204 rulman, 30205 rulman, konik makaralı rulman ölçüleri, 30200 serisi;
38;28 Eki 2026 Çar;09:00;sabah;IG;Günün kodu;6008 2RS;"Günün kodu: 6008 2RS
Ölçü: 40 × 68 × 15 mm (iç çap × dış çap × kalınlık)
Kullanım: Pompa, Mil yatağı, Takım tezgâhı

40 mm mil için hafif kesit. Yüksek devir, orta yük.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun38_sabah.png;Günün kodu kartı: 6008 2RS rulman, 40 × 68 × 15 mm;6008 rulman, 6008 2rs ölçüleri;
38;28 Eki 2026 Çar;09:00;sabah;FB;Günün kodu;6008 2RS;"Günün kodu: 6008 2RS
Ölçü: 40 × 68 × 15 mm (iç çap × dış çap × kalınlık)
Kullanım: Pompa, Mil yatağı, Takım tezgâhı

40 mm mil için hafif kesit. Yüksek devir, orta yük.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun38_sabah.png;Günün kodu kartı: 6008 2RS rulman, 40 × 68 × 15 mm;6008 rulman, 6008 2rs ölçüleri;
38;28 Eki 2026 Çar;12:30;ana;IG;Kurumsal;KRİTİK YEDEK LİSTESİ;"Makine gece 02:00'de durdu, rulman yok, kargo sabah. Tanıdık mı?

Kritik yedek listesi 5 adımda:
1. Duruşu en pahalı makineleri belirle
2. Rulman kodlarını ve adetlerini çıkar
3. Tedariki uzun olanları rafta tut
4. Muadilleri önceden onaylat
5. Yılda bir güncelle

Listenizi çıkarmada yardımcı oluyoruz; makine listenizi DM'den gönderin.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=kritik-yedek;gonderiler/gun38_kare.png;"Üretim hattı önünde gülümseyen mühendis; kritik yedek listesi 5 adım";kritik yedek parça listesi, planlı bakım rulman, bakım stoğu;Kritik yedek parça listesi nasıl hazırlanır? Rulman odaklı planlı bakım rehberi
38;28 Eki 2026 Çar;12:30;ana;FB;Kurumsal;KRİTİK YEDEK LİSTESİ;"Makine gece 02:00'de durdu, rulman yok, kargo sabah. Tanıdık mı?

Kritik yedek listesi 5 adımda:
1. Duruşu en pahalı makineleri belirle
2. Rulman kodlarını ve adetlerini çıkar
3. Tedariki uzun olanları rafta tut
4. Muadilleri önceden onaylat
5. Yılda bir güncelle

Listenizi çıkarmada yardımcı oluyoruz; makine listenizi DM'den gönderin.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=kritik-yedek;gonderiler/gun38_kare.png;"Üretim hattı önünde gülümseyen mühendis; kritik yedek listesi 5 adım";kritik yedek parça listesi, planlı bakım rulman, bakım stoğu;Kritik yedek parça listesi nasıl hazırlanır? Rulman odaklı planlı bakım rehberi
38;28 Eki 2026 Çar;09:00;ana;LI;Kurumsal;KRİTİK YEDEK LİSTESİ;"Planlı bakımın en ucuz sigortası kritik yedek listesidir. Yüksek duruş maliyetli ekipmanların rulman kodları, adetleri ve onaylı muadilleri tek bir listede tutulmalı; tedarik süresi uzun kalemler rafta bekletilmelidir.

Yamansa olarak bakım ekiplerine bu listeyi oluşturmada teknik destek veriyoruz: kod doğrulama, muadil onayı ve stokta tutma önerileri. Yıl sonu bakım duruşları için şimdi doğru zaman.";#endüstri #makineimalat #fabrika #bakım;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=kritik-yedek;gonderiler/gun38_linkedin.png;"Üretim hattı önünde gülümseyen mühendis; kritik yedek listesi 5 adım";kritik yedek parça listesi, planlı bakım rulman, bakım stoğu;Kritik yedek parça listesi nasıl hazırlanır? Rulman odaklı planlı bakım rehberi
38;28 Eki 2026 Çar;18:30;story;IG;Story / anket;KRİTİK YEDEK LİSTESİ;Anket etiketi ekle → soru: “Kritik yedek listen var mı?”, seçenekler: “Var” / “Yok” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun38_story.png;Dikey story: KRİTİK YEDEK LİSTESİ başlığı, günün gönderi fotoğrafı ve anket: Kritik yedek listen var mı?;kritik yedek parça listesi, planlı bakım rulman, bakım stoğu;
38;28 Eki 2026 Çar;18:30;story;FB;Story / anket;KRİTİK YEDEK LİSTESİ;Anket etiketi ekle → soru: “Kritik yedek listen var mı?”, seçenekler: “Var” / “Yok” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun38_story.png;Dikey story: KRİTİK YEDEK LİSTESİ başlığı, günün gönderi fotoğrafı ve anket: Kritik yedek listen var mı?;kritik yedek parça listesi, planlı bakım rulman, bakım stoğu;
39;29 Eki 2026 Per;09:00;sabah;IG;Doğru mu, yanlış mı?;Rulman mile sıkı, yuvaya boş takılır.;"Doğru mu, yanlış mı?

""Rulman mile sıkı, yuvaya boş takılır.""

Cevap: GENELDE DOĞRU. Dönen bilezik sıkı geçme, sabit bilezik hafif geçme. Çoğu uygulamada iç bilezik döner: mile sıkı, yuvaya kaydırmalı.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun39_sabah.png;Doğru mu yanlış mı kartı: Rulman mile sıkı, yuvaya boş takılır.;rulman geçme toleransı, rulman mile nasıl takılır;
39;29 Eki 2026 Per;09:00;sabah;FB;Doğru mu, yanlış mı?;Rulman mile sıkı, yuvaya boş takılır.;"Doğru mu, yanlış mı?

""Rulman mile sıkı, yuvaya boş takılır.""

Cevap: GENELDE DOĞRU. Dönen bilezik sıkı geçme, sabit bilezik hafif geçme. Çoğu uygulamada iç bilezik döner: mile sıkı, yuvaya kaydırmalı.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun39_sabah.png;Doğru mu yanlış mı kartı: Rulman mile sıkı, yuvaya boş takılır.;rulman geçme toleransı, rulman mile nasıl takılır;
39;29 Eki 2026 Per;12:30;ana;IG;Marka;CUMHURİYET BAYRAMIMIZ KUTLU OLSUN.;"Cumhuriyetimizin 103. yılı kutlu olsun.

Üreten, çalışan ve dönen bir Türkiye için; 1986'dan beri İkitelli'den.";#29Ekim #CumhuriyetBayramı #Cumhuriyet #yamansarulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=29ekim;gonderiler/gun39_kare.png;"Fabrika üretim hattında çalışanlar; Cumhuriyet Bayramı kutlama mesajı";;
39;29 Eki 2026 Per;12:30;ana;FB;Marka;CUMHURİYET BAYRAMIMIZ KUTLU OLSUN.;"Cumhuriyetimizin 103. yılı kutlu olsun.

Üreten, çalışan ve dönen bir Türkiye için; 1986'dan beri İkitelli'den.";#29Ekim #CumhuriyetBayramı #Cumhuriyet #yamansarulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=29ekim;gonderiler/gun39_kare.png;"Fabrika üretim hattında çalışanlar; Cumhuriyet Bayramı kutlama mesajı";;
39;29 Eki 2026 Per;09:00;ana;LI;Marka;CUMHURİYET BAYRAMIMIZ KUTLU OLSUN.;Cumhuriyetimizin 103. yılı kutlu olsun. Üreten ve çalışan Türkiye'nin bir parçası olmaktan gurur duyuyoruz.;#29Ekim #CumhuriyetBayramı #Cumhuriyet #yamansarulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=29ekim;gonderiler/gun39_linkedin.png;"Fabrika üretim hattında çalışanlar; Cumhuriyet Bayramı kutlama mesajı";;
39;29 Eki 2026 Per;18:30;story;IG;Story / anket;CUMHURİYET BAYRAMIMIZ KUTLU OLSUN.;"Anket yok; yalnız link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story. İstenirse “Soru sor” etiketi eklenebilir.";;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun39_story.png;Dikey story: CUMHURİYET BAYRAMIMIZ KUTLU OLSUN. başlığı, günün gönderi fotoğrafı ve mesaj: Nice yüzyıllara. Yaşasın Cumhuriyet!;;
39;29 Eki 2026 Per;18:30;story;FB;Story / anket;CUMHURİYET BAYRAMIMIZ KUTLU OLSUN.;"Anket yok; yalnız link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story. İstenirse “Soru sor” etiketi eklenebilir.";;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun39_story.png;Dikey story: CUMHURİYET BAYRAMIMIZ KUTLU OLSUN. başlığı, günün gönderi fotoğrafı ve mesaj: Nice yüzyıllara. Yaşasın Cumhuriyet!;;
40;30 Eki 2026 Cum;09:00;sabah;IG;Günün kodu;NU 204;"Günün kodu: NU 204
Ölçü: 20 × 47 × 14 mm (iç çap × dış çap × kalınlık)
Kullanım: Redüktör, Motor serbest ucu, Takım tezgâhı

Silindirik makaralı: 6204 ile aynı ölçü, çok daha yüksek radyal yük. Eksenel yük taşımaz.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun40_sabah.png;Günün kodu kartı: NU 204 rulman, 20 × 47 × 14 mm;nu 204 rulman, silindirik makaralı rulman ölçüleri;
40;30 Eki 2026 Cum;09:00;sabah;FB;Günün kodu;NU 204;"Günün kodu: NU 204
Ölçü: 20 × 47 × 14 mm (iç çap × dış çap × kalınlık)
Kullanım: Redüktör, Motor serbest ucu, Takım tezgâhı

Silindirik makaralı: 6204 ile aynı ölçü, çok daha yüksek radyal yük. Eksenel yük taşımaz.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun40_sabah.png;Günün kodu kartı: NU 204 rulman, 20 × 47 × 14 mm;nu 204 rulman, silindirik makaralı rulman ölçüleri;
40;30 Eki 2026 Cum;12:30;ana;IG;Teknik;BİLYALI MI, MAKARALI MI?;"Bilyalı mı, makaralı mı?

Bilyalı → nokta temas: hızlı döner, az sürter, hafif–orta yük. Motor, fan, tekerlek.
Makaralı → çizgi temas: çok yük taşır, darbeye dayanır, daha yavaş. Redüktör, konveyör, ağır poyra.

Aynı yuvaya ikisi de giriyorsa yük ve devre bakın. Emin değilseniz uygulamayı yazın.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=bilyali-makarali;gonderiler/gun40_kare.png;Bilyalı ve makaralı rulman karşılaştırma tablosu;bilyalı rulman makaralı rulman farkı, bilyalı rulman nedir, makaralı rulman nedir;Bilyalı ve makaralı rulman farkı: hangi yükte, hangi devirde?
40;30 Eki 2026 Cum;12:30;ana;FB;Teknik;BİLYALI MI, MAKARALI MI?;"Bilyalı mı, makaralı mı?

Bilyalı → nokta temas: hızlı döner, az sürter, hafif–orta yük. Motor, fan, tekerlek.
Makaralı → çizgi temas: çok yük taşır, darbeye dayanır, daha yavaş. Redüktör, konveyör, ağır poyra.

Aynı yuvaya ikisi de giriyorsa yük ve devre bakın. Emin değilseniz uygulamayı yazın.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=bilyali-makarali;gonderiler/gun40_kare.png;Bilyalı ve makaralı rulman karşılaştırma tablosu;bilyalı rulman makaralı rulman farkı, bilyalı rulman nedir, makaralı rulman nedir;Bilyalı ve makaralı rulman farkı: hangi yükte, hangi devirde?
